 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Age,Team,Lg,PA,rOBA,Rbat+,BAbip,ISO,HR%,SO%,BB%,EV,HardH%,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,WPA,cWPA,RE24,RS%,SB%,XBT%,Pos,Awards,-9999
558,Austin Nola,35,COL,NL,41,0.199,2,0.212,0.026,0,12.2,4.9,85.7,44.1,38.2,38.2,14.7,0.65,20.6,52.9,26.5,-0.1,0.00%,-2.73,22.2,,50,2/13DH,,nolaau01
559,Yuli Gurriel,41,SDP,NL,40,0.169,-9,0.143,0.028,0,20,10,85.1,18.5,10.7,39.3,28.6,0.65,32.1,64.3,3.6,-0.4,-0.30%,-4.56,25,,100,D/H3,,gourryu01
560,Korey Lee,26,CHW,AL,40,0.375,145,0.296,0.171,2.5,17.5,10,84.6,34.5,20.7,41.4,20.7,0.75,24.1,58.6,17.2,0.1,0.00%,0.56,45,,28.6,2H/D17,,leeko01
561,Jorge Alfaro,32,WSN,NL,39,0.271,66,0.4,0.051,0,35.9,0,86.8,44,28,44,24,0.79,16,56,28,0,0.00%,-0.34,30,100,0,2,,alfarjo01
562,Ryan Bliss,25,SEA,AL,39,0.253,73,0.261,0.114,2.6,28.2,10.3,89,33.3,16.7,50,33.3,1,29.2,45.8,25,-0.3,-0.20%,-1.96,0,50,0,4,,blissry01
563,Cam Devanney,28,PIT,NL,38,0.151,-10,0.333,0.028,0,55.3,5.3,90.5,46.7,26.7,20,46.7,0.25,26.7,53.3,20,-1,0.00%,-6.76,14.3,0,0,5/H,,devanca01
564,Víctor Mesa Jr.*,23,MIA,NL,38,0.287,74,0.192,0.156,2.6,13.2,13.2,89.6,42.9,25,32.1,39.3,0.5,39.3,35.7,25,-0.6,0.00%,-0.04,50,,75,/798H,,mesavi01
565,Bryce Eldridge*,20,SFG,NL,37,0.243,53,0.188,0.071,0,35.1,18.9,95.6,68.8,6.3,43.8,50,0.78,37.5,50,12.5,-0.1,-0.10%,-1.82,9.1,,25,/D3,,eldribr01
566,Tomás Nido,31,DET,AL,37,0.314,97,0.48,0,0,27,0,84.5,34.6,34.6,42.3,15.4,0.79,23.1,46.2,30.8,-0.1,0.00%,-3.63,30.8,,25,1-Feb,,nidoto01
567,Zac Veen*,23,COL,NL,37,0.182,-2,0.158,0.118,2.7,37.8,5.4,85.9,30,10,40,35,0.8,35,50,15,-0.3,-0.10%,-4.52,0,50,0,/79H,,veenza01
568,José Miranda,27,MIN,AL,36,0.177,-4,0.227,0.083,2.8,36.1,0,88.5,43.5,17.4,56.5,26.1,1.3,26.1,65.2,8.7,-0.3,-0.20%,-4.26,20,,,5/H,,miranjo01
569,Jose Siri,29,NYM,NL,36,0.16,-17,0.133,0.063,0,47.2,11.1,84.9,33.3,6.7,20,66.7,0.25,0,66.7,33.3,-0.3,-0.30%,-5.01,87.5,100,75,8/H,,sirijo01
570,Dominic Fletcher*,27,CHW,AL,34,0.315,95,0.207,0.25,2.9,5.9,5.9,89.1,40,20,43.3,26.7,0.76,43.3,46.7,10,0.1,0.00%,0.03,50,100,,/987,,fletcdo01
571,Pablo Reyes,31,NYY,AL,34,0.221,24,0.286,0.032,0,29.4,5.9,84.8,33.3,22.7,45.5,13.6,0.91,13.6,54.5,31.8,-0.3,-0.30%,-1.77,36.4,100,25,H/94517D,,reyespa01
572,Sebastián Rivero,26,LAA,AL,34,0.252,47,0.25,0.061,0,26.5,2.9,86.9,29.2,25,41.7,25,0.71,25,54.2,20.8,-0.1,0.00%,-1.96,57.1,100,40,2,,riverse01
573,Luke Williams,28,ATL,NL,34,0.204,-4,0.174,0.065,0,26.5,2.9,84.3,27.3,30.4,43.5,13,0.83,21.7,60.9,17.4,-0.5,0.00%,-3.94,17.9,100,16.7,6H/15D,,willilu01
574,Aaron Schunk,27,COL,NL,33,0.18,-13,0.273,0.031,0,30.3,0,83.2,21.7,39.1,17.4,30.4,0.22,4.3,73.9,21.7,-0.5,0.00%,-6.7,12.5,,0,/64H5D,,schunaa01
575,Leo Jiménez,24,TOR,AL,32,0.167,-15,0.05,0.103,3.1,25,6.3,89.8,50,18.2,45.5,31.8,0.91,31.8,45.5,22.7,-0.5,-0.40%,-4.15,16.7,,0,4/H6D,,jimenle01
576,Shay Whitcomb,26,HOU,AL,32,0.171,-6,0.143,0.094,3.1,31.3,0,84.5,18.2,18.2,50,18.2,1,45.5,40.9,13.6,-0.2,-0.10%,-4.93,60,,50,/45HD7,,whitcsh01
577,Buddy Kennedy,26,3TM,2LG,32,0.158,-15,0.095,0.034,0,25,6.3,87.9,42.9,14.3,38.1,38.1,0.62,23.8,66.7,9.5,-0.5,-0.40%,-4.98,33.3,,,/53H4D,,kennebu01
577,Buddy Kennedy,26,2TM,NL,26,0.121,-41,0.059,0,0,26.9,3.8,85.7,35.3,11.8,47.1,29.4,0.89,23.5,64.7,11.8,-0.5,-0.40%,-4.4,25,,,/53HD,,kennebu01
577,Buddy Kennedy,26,PHI,NL,8,0.087,-69,0,0,0,25,12.5,74.2,0,0,60,20,1.5,0,80,20,-0.2,-0.20%,-1.92,0,,,/35DH,,kennebu01
577,Buddy Kennedy,26,TOR,AL,6,0.321,100,0.25,0.2,0,16.7,16.7,97,75,25,0,75,0,25,75,0,0,0.00%,-0.58,50,,,/45,,kennebu01
577,Buddy Kennedy,26,LAD,NL,18,0.135,-29,0.083,0,0,27.8,0,90.5,50,16.7,41.7,33.3,0.71,33.3,58.3,8.3,-0.3,-0.20%,-2.49,33.3,,,/5H,,kennebu01
578,Jose Barrero,27,STL,NL,31,0.21,26,0.158,0.138,3.2,29,3.2,83.6,20,20,25,35,0.33,35,40,25,-0.3,-0.20%,-3.68,27.3,,50,/H48695,,garcijo02
579,Carson McCusker,27,MIN,AL,30,0.151,-11,0.385,0,0,53.3,3.3,78,30.8,15.4,38.5,38.5,0.63,30.8,46.2,23.1,-0.5,-0.10%,-4.33,0,0,,9/HD,,mccusca01
580,Scott Kingery,31,LAA,AL,29,0.167,-3,0.25,0.037,0,37.9,6.9,81.1,31.3,0,56.3,25,1.8,31.3,56.3,12.5,-0.4,-0.20%,-3.54,33.3,50,100,/4H8619,,kingesc01
581,Nicky Lopez*,30,2TM,2LG,28,0.128,-29,0.05,0,0,14.3,14.3,84.8,40,15,70,5,2.33,35,50,15,0,0.00%,-2.78,40,,50,5/6H147D,,lopezni01
581,Nicky Lopez*,30,LAA,AL,6,0,-131,0,0,0,16.7,0,76.6,20,0,60,0,1.5,60,20,20,-0.1,-0.10%,-1.01,,,,/5167,,lopezni01
581,Nicky Lopez*,30,CHC,NL,22,0.163,-2,0.067,0,0,13.6,18.2,87.6,46.7,20,73.3,6.7,2.75,26.7,60,13.3,0.1,0.10%,-1.76,40,,50,5/H64D,,lopezni01
582,Owen Caissie*,22,CHC,NL,27,0.247,58,0.286,0.154,3.7,40.7,3.7,87.3,20,40,26.7,26.7,0.36,13.3,46.7,40,0,0.00%,0.01,60,,50,/9H7D,,caissow01
583,Luis Campusano,26,SDP,NL,27,0.155,-18,0,0,0,40.7,22.2,87.8,30,0,90,10,9,40,60,0,-0.7,-0.50%,-6.49,0,,50,/DH,,campulu01
584,Mason McCoy,30,SDP,NL,26,0.272,52,0.2,0.045,0,26.9,11.5,82.9,26.7,6.7,53.3,33.3,1.14,33.3,46.7,20,0,-0.10%,-1.55,50,100,25,6/H4D,,mccoyma01
585,Grant McCray*,24,SFG,NL,26,0.155,-14,0.167,0.091,0,42.3,7.7,82.8,23.1,7.7,46.2,30.8,1,61.5,23.1,15.4,-0.4,-0.10%,-3.92,33.3,,,97/H8,,mccragr01
586,Ji Hwan Bae*,25,PIT,NL,25,0.19,-4,0.091,0,0,36,20,83.8,36.4,0,45.5,36.4,1,9.1,63.6,27.3,-0.6,-0.10%,-3.78,33.3,80,100,/H78D9,,baeji01
587,Michael Stefanic,29,TOR,AL,25,0.221,28,0.211,0,0,12,12,90.7,42.1,21.1,47.4,21.1,0.9,31.6,57.9,10.5,-0.4,-0.20%,-2.87,12.5,,0,/4H16,,stefami01
588,David Villar,28,SFG,NL,25,0.295,89,0.267,0.05,0,20,16,81.6,26.7,26.7,53.3,13.3,1.14,20,40,40,0,0.00%,-2.04,44.4,,33.3,/3H5D,,villada01
589,Tristin English,28,ARI,NL,23,0.124,-40,0.143,0.045,0,34.8,4.3,91.7,35.7,28.6,35.7,28.6,0.56,35.7,35.7,28.6,-0.3,-0.10%,-2.97,0,,,/3,,englitr01
590,Niko Kavadas*,26,LAA,AL,23,0.167,-10,0.2,0,0,43.5,13,85.5,30,10,30,60,0.43,50,30,20,-0.3,0.00%,-2.79,0,,,3/1H,,kavadni01
591,Esteury Ruiz,26,LAD,NL,23,0.304,61,0.25,0.143,4.3,34.8,8.7,78.7,23.1,7.7,53.8,23.1,1.4,15.4,69.2,15.4,0,0.10%,-0.68,11.1,100,50,7/H9,,ruizes01
592,Ali Sánchez,28,2TM,AL,23,0.219,27,0.294,0.087,0,26.1,0,88.3,41.2,23.5,47.1,17.6,0.89,35.3,47.1,17.6,-0.3,-0.20%,-3.05,40,,0,2/H13,,sanchal04
592,Ali Sánchez,28,TOR,AL,21,0.24,42,0.313,0.095,0,23.8,0,88.1,43.8,18.8,50,18.8,1,31.3,50,18.8,-0.3,-0.20%,-2.7,40,,0,/213H,,sanchal04
592,Ali Sánchez,28,BOS,AL,2,0,-126,0,0,0,50,0,92.6,0,100,0,0,0,100,0,0,0,0.00%,-0.34,,,,/2H,,sanchal04
593,Chadwick Tromp,30,2TM,2LG,22,0.261,62,0.143,0.19,4.5,27.3,4.5,90.2,42.9,20,40,20,0.67,26.7,53.3,20,-0.4,-0.10%,-3.21,33.3,,0,/2,,trompch01
593,Chadwick Tromp,30,ATL,NL,6,0.116,-41,0,0,0,33.3,16.7,89.2,33.3,0,66.7,0,2,33.3,66.7,0,-0.1,-0.10%,-1.15,0,,0,/2,,trompch01
593,Chadwick Tromp,30,BAL,AL,16,0.315,102,0.182,0.25,6.3,25,0,90.4,45.5,25,33.3,25,0.5,25,50,25,-0.2,0.00%,-2.06,50,,0,/2,,trompch01
594,Bobby Dalbec,30,CHW,AL,21,0.279,74,0.333,0.056,0,28.6,14.3,84.6,27.3,16.7,41.7,25,0.71,16.7,75,8.3,-0.1,0.00%,0.48,28.6,,50,/36H5,,dalbebo01
595,Luis Guillorme*,30,HOU,AL,21,0.16,-15,0.25,0,0,38.1,4.8,88.1,27.3,25,66.7,0,2,33.3,58.3,8.3,-0.3,-0.20%,-4.23,50,,100,/45H,,guilllu01
596,Keston Hiura,28,COL,NL,21,0.292,70,0.364,0.056,0,33.3,0,81.1,18.2,36.4,27.3,18.2,0.38,36.4,45.5,18.2,0,0.00%,-0.13,42.9,,0,/3,,hiurake01
597,Billy McKinney*,30,TEX,AL,21,0.261,73,0.211,0.05,0,4.8,4.8,87,26.3,26.3,36.8,31.6,0.58,26.3,63.2,10.5,0.2,0.00%,-0.43,80,,0,/97DH,,mckinbi01
598,José Azócar,29,2TM,NL,21,0.288,74,0.278,0,0,4.8,9.5,82.9,27.8,38.9,38.9,11.1,0.7,11.1,83.3,5.6,-0.2,-0.10%,-2.33,38.5,100,100,/H978D,,azocajo01
598,José Azócar,29,NYM,NL,20,0.302,84,0.294,0,0,5,10,82.9,29.4,41.2,41.2,5.9,0.78,11.8,82.4,5.9,-0.2,-0.10%,-2.1,41.7,100,100,/H789,,azocajo01
598,José Azócar,29,ATL,NL,1,0,-117,0,0,0,0,0,83.2,0,0,0,100,0,0,100,0,0,0.00%,-0.24,,,,/H9D,,azocajo01
599,Manuel Margot,30,DET,AL,20,0.262,60,0.429,0,0,30,0,80,15.4,42.9,35.7,14.3,0.56,21.4,42.9,35.7,0.4,0.20%,1.58,16.7,,50,/9H,,margoma01
600,Connor Kaiser,28,ARI,NL,19,0.15,-22,0.154,0.056,0,26.3,5.3,77.4,23.1,15.4,15.4,38.5,0.2,0,61.5,38.5,-0.3,-0.10%,-2.32,16.7,,0,/4H,,kaiseco01
601,Michael Siani*,25,STL,NL,19,0.263,63,0.4,0,0,36.8,10.5,74.5,22.2,30,40,10,0.8,30,60,10,0,0.00%,-0.81,30.8,,60,8/H,,sianimi01
602,Akil Baddoo*,26,DET,AL,18,0.17,-17,0.167,0.059,0,27.8,5.6,90.3,41.7,41.7,41.7,8.3,0.71,33.3,50,16.7,-0.4,-0.30%,-2.01,0,100,,/798H,,baddoak01
603,Blake Sabol*,27,BOS,AL,18,0.156,-17,0.2,0.063,0,38.9,5.6,87.8,40,10,70,20,2.33,40,50,10,-0.4,-0.30%,-3.95,66.7,,66.7,/2DH,,sabolbl01
604,Drew Avans*,29,2TM,2LG,18,0.112,-58,0.167,0,0,33.3,0,84.7,18.2,16.7,66.7,8.3,2,33.3,50,16.7,-0.4,-0.10%,-4.25,50,100,0,/789H,,avansdr01
604,Drew Avans*,29,ATH,AL,15,0.135,-44,0.2,0,0,33.3,0,83.2,10,10,70,10,2.33,30,50,20,-0.3,-0.10%,-3.66,50,100,0,/789H,,avansdr01
604,Drew Avans*,29,MIL,NL,3,0,-126,0,0,0,33.3,0,99,100,50,50,0,1,50,50,0,0,0.00%,-0.59,,,,/7,,avansdr01
605,CJ Alexander*,28,ATH,AL,17,0.157,-17,0.333,0,0,47.1,0,81.7,11.1,33.3,22.2,22.2,0.29,55.6,33.3,11.1,-0.2,0.00%,-3.66,0,,,/35H79,,alexacj01
606,Rafael Flores,24,PIT,NL,17,0.282,73,0.375,0.133,0,41.2,11.8,96.5,71.4,12.5,50,37.5,1,12.5,62.5,25,0,0.00%,-1.41,0,,0,/32H,,florera03
607,Owen Miller,28,COL,NL,17,0.245,27,0.2,0,0,23.5,11.8,76.7,22.2,10,70,20,2.33,30,60,10,0,0.00%,0.09,0,100,100,/4H5D,,milleow01
608,Gage Workman*,25,2TM,2LG,17,0.229,35,0.333,0.063,0,41.2,5.9,89.8,33.3,11.1,55.6,33.3,1.25,22.2,66.7,11.1,-0.3,-0.10%,-1.83,0,100,33.3,/56HD,,workmga01
608,Gage Workman*,25,CHC,NL,15,0.26,56,0.375,0.071,0,40,6.7,89.3,37.5,12.5,62.5,25,1.67,25,75,0,-0.2,-0.10%,-0.78,0,100,33.3,/56DH,,workmga01
608,Gage Workman*,25,CHW,AL,2,0,-126,0,0,0,50,0,94,0,0,0,100,0,0,0,100,-0.1,0.00%,-1.05,,,,/56H,,workmga01
609,Tirso Ornelas*,25,SDP,NL,16,0.143,-26,0.083,0,0,12.5,12.5,90.5,41.7,8.3,41.7,33.3,0.71,25,66.7,8.3,-0.3,-0.20%,-3.08,0,,,/7H8D,,ornelti01
610,César Salazar*,29,HOU,AL,16,0.291,81,0.273,0,0,12.5,12.5,73.6,18.2,18.2,45.5,18.2,1.25,36.4,54.5,9.1,0.1,0.10%,-1.53,0,,0,/2HD1,,salazce01
611,Jack Winkler,26,MIA,NL,16,0.284,63,0.333,0.125,0,25,0,86.8,25,16.7,50,33.3,1,41.7,33.3,25,-0.2,0.00%,-1.29,25,100,,/4H365,,winklja01
612,Tucker Barnhart*,34,TEX,AL,15,0.271,81,0.333,0,0,26.7,6.7,85.4,11.1,22.2,55.6,11.1,1.25,55.6,44.4,0,-0.2,-0.10%,-2.85,0,,0,/21,,barnhtu01
613,Jacob Hurtubise*,27,CIN,NL,15,0.204,10,0.167,0,0,40,6.7,89.3,16.7,16.7,66.7,16.7,2,66.7,16.7,16.7,0,0.00%,-0.81,42.9,,100,/H79,,hurtuja01
614,Brian Navarreto,30,MIA,NL,15,0.362,128,0.273,0.357,6.7,20,0,96.1,66.7,0,58.3,33.3,1.4,33.3,66.7,0,0.1,0.00%,-0.09,66.7,,100,/2,,navarbr01
615,Ryan Vilade,26,2TM,NL,15,0.153,-15,0.125,0,0,33.3,13.3,96.6,75,12.5,75,12.5,3,0,87.5,12.5,-0.2,-0.10%,-1.49,33.3,,100,/97HD,,viladry01
615,Ryan Vilade,26,STL,NL,15,0.153,-15,0.125,0,0,33.3,13.3,96.6,75,12.5,75,12.5,3,0,87.5,12.5,-0.2,-0.10%,-1.49,33.3,,100,/9H7D,,viladry01
615,Ryan Vilade,26,CIN,NL,0,,,,,,,,,,,,,,,,,,,,,,,/7,,viladry01
616,Greg Allen#,32,BAL,AL,14,-0.035,-127,0,0,0,35.7,0,84.9,33.3,0,55.6,33.3,1.67,44.4,55.6,0,-0.5,0.00%,-4.01,,0,,/87H,,allengr01
617,Chad Stevens,26,LAA,AL,14,0.099,-41,0.333,0,0,50,0,74.4,14.3,0,71.4,14.3,5,42.9,57.1,0,-0.2,-0.10%,-2.27,50,0,100,/45,,stevech02
618,Tyler Black*,24,MIL,NL,13,0.395,181,0.286,0.125,0,7.7,38.5,83.1,28.6,42.9,42.9,14.3,0.75,42.9,57.1,0,0.2,0.10%,1.56,14.3,0,,/H379,,blackty01
619,Will Brennan*,27,CLE,AL,13,0.131,-7,0.1,0,0,7.7,7.7,82.2,30,0,60,20,1.5,40,50,10,-0.3,-0.20%,-2.72,0,0,,/98H,,brennwi02
620,Corey Julks,29,CHW,AL,13,0.251,54,0.3,0.167,0,23.1,0,85.5,20,0,30,70,0.43,20,60,20,-0.1,0.00%,-0.26,50,,,/7DH,,julksco01
621,Kevin Alcántara,22,CHC,NL,12,0.379,137,0.571,0,0,33.3,8.3,92.8,42.9,57.1,42.9,0,0.75,0,100,0,0,0.00%,0.42,25,100,25,/8H7D9,,alcanke01
622,Sandy León#,36,ATL,NL,12,0.169,-4,0,0.25,8.3,33.3,0,91.3,25,0,37.5,62.5,0.6,50,12.5,37.5,-0.2,0.00%,-0.49,,,,/2,,leonsa01
623,Vimael Machín*,31,BAL,AL,12,0.225,37,0,0.273,8.3,16.7,8.3,85.4,33.3,33.3,44.4,22.2,0.8,44.4,22.2,33.3,-0.2,0.00%,-1.16,0,,,/5,,machivi01
624,Tristan Peters*,25,TBR,AL,12,0,-129,0,0,0,58.3,0,86.8,40,40,20,0,0.25,20,60,20,-0.2,-0.10%,-3.4,,,,/8,,petertr01
625,Bryan Ramos,23,CHW,AL,12,0.206,21,0.25,0.167,0,33.3,0,78.4,12.5,12.5,37.5,37.5,0.6,25,62.5,12.5,0,0.00%,-1.18,33.3,,,/5H,,ramosbr01
626,Nick Solak,30,PIT,NL,11,0.073,-75,0.111,0,0,18.2,0,82.6,33.3,11.1,66.7,22.2,2,0,77.8,22.2,-0.1,0.00%,-1.4,0,,,/347H,,solakni01
627,Nick Ahmed,35,TEX,AL,10,0.182,-1,0,0,0,30,10,83.4,16.7,0,66.7,16.7,2,50,33.3,16.7,-0.3,-0.20%,-2.31,100,100,100,/6,,ahmedni01
628,Will Banfield,25,CIN,NL,10,0.09,-70,0.25,0,0,60,0,72.5,25,0,25,50,0.5,25,75,0,-0.3,-0.10%,-3.07,0,,,/2,,banfiwi01
629,Coco Montes,28,TBR,AL,10,0.178,0,0.286,0,0,30,0,90.2,42.9,28.6,71.4,0,2.5,28.6,42.9,28.6,-0.1,0.00%,-0.56,0,,,/457,,monteco01
630,Omar Narváez*,33,CHW,AL,10,0.305,93,0.286,0,0,10,20,87.2,14.3,14.3,42.9,42.9,0.75,42.9,57.1,0,0,0.00%,1.51,25,,100,/2,,narvaom01
631,Rhylan Thomas*,25,SEA,AL,10,0.282,85,0.111,0.125,0,0,10,83.7,33.3,0,55.6,44.4,1.25,22.2,44.4,33.3,0,0.00%,0.11,100,,50,/97,,thomarh01
632,Jonathan Ornelas,25,2TM,2LG,10,0.229,45,0.333,0,0,30,10,73.6,33.3,0,66.7,0,4,16.7,83.3,0,-0.2,-0.10%,-1.27,33.3,,,/645,,orneljo01
632,Jonathan Ornelas,25,TEX,AL,6,0.114,-34,0,0,0,50,16.7,57.8,0,0,50,0,,0,100,0,-0.1,-0.10%,-1.43,0,,,/64,,orneljo01
632,Jonathan Ornelas,25,ATL,NL,4,0.402,160,0.5,0,0,0,0,81.5,50,0,75,0,3,25,75,0,-0.1,0.00%,0.15,50,,,/65,,orneljo01
633,J.D. Davis,32,LAA,AL,9,0.099,-59,0.167,0,0,33.3,0,85.7,33.3,16.7,66.7,0,2,33.3,33.3,33.3,-0.2,-0.10%,-1.87,0,,,/3H5,,davisjd01
634,Justin Foscue,26,TEX,AL,9,0.138,-17,0.167,0.111,0,33.3,0,93,66.7,16.7,16.7,50,0.2,33.3,66.7,0,-0.2,-0.10%,0.46,0,,,/3DH,,foscuju01
635,Jhostynxon García,22,BOS,AL,9,0.29,81,0.5,0.143,0,55.6,22.2,91.8,50,100,0,0,0,50,50,0,0.1,0.00%,0.42,0,,,/79DH,,garcijh01
636,Logan Porter,29,SFG,NL,9,0.258,64,0.2,0,0,22.2,11.1,89.4,0,0,60,20,1.5,20,60,20,-0.1,-0.10%,-1.12,66.7,,50,/21,,portelo01
637,Jon Singleton*,33,HOU,AL,9,0.099,-59,0.125,0,0,11.1,0,83.5,50,0,75,25,3,25,50,25,-0.1,-0.10%,-1.21,0,,,/D3H,,singljo02
638,Brett Sullivan*,31,PIT,NL,9,0.258,56,0.25,0,0,33.3,11.1,98,100,25,25,50,0.33,50,50,0,0,0.00%,0.58,33.3,,100,/2,,sullibr01
639,Samad Taylor,26,SEA,AL,9,0.099,-68,0.143,0,0,11.1,0,68,12.5,25,37.5,12.5,1,25,25,50,-0.1,-0.10%,-1.7,50,,100,/98H,,taylosa04
640,Donovan Walton*,31,PHI,NL,9,0.113,-70,0.143,0,0,11.1,0,84.7,37.5,12.5,62.5,12.5,2.5,50,50,0,-0.1,0.00%,-1.45,100,,50,/4,,waltodo01
641,Dairon Blanco,32,KCR,AL,8,0.313,144,0.25,0.167,0,25,0,64.2,0,16.7,16.7,16.7,0.33,16.7,16.7,66.7,-0.1,-0.10%,-0.59,33.3,60,50,/H78,,blancda02
642,Harry Ford,22,SEA,AL,8,0.201,26,0.25,0,0,37.5,0,93.9,50,0,50,50,1,25,50,25,-0.1,0.00%,-1.01,33.3,,0,/2HD,,fordha01
643,Petey Halpin*,23,CLE,AL,8,0.382,147,0.5,0,0,25,25,72,0,0,75,25,3,25,75,0,0.2,0.10%,0.44,71.4,,100,/8H7,,halpipe01
644,Carter Kieboom,27,LAA,AL,8,0.222,30,0.286,0,0,12.5,0,80.7,28.6,14.3,42.9,42.9,0.75,14.3,71.4,14.3,0,0.00%,-0.01,0,,0,/3H,,kieboca01
645,Cal Stevenson*,28,PHI,NL,8,0.213,20,0.333,0,0,25,0,86.8,16.7,16.7,50,33.3,1,33.3,33.3,33.3,0,0.00%,-1.31,0,,,/8H,,steveca01
646,Eddie Rosario*,33,2TM,NL,8,0.113,-43,0.167,0,0,25,0,87.3,66.7,33.3,33.3,33.3,0.5,33.3,50,16.7,-0.3,-0.10%,-1.42,50,,100,/DH9,,rosared01
646,Eddie Rosario*,33,LAD,NL,4,0.225,36,0.25,0,0,0,0,99.8,100,50,0,50,0,0,75,25,0,0.00%,-0.42,0,,,/D,,rosared01
646,Eddie Rosario*,33,ATL,NL,4,0,-121,0,0,0,50,0,62.4,0,0,100,0,,100,0,0,-0.2,-0.10%,-1,,,100,/H9,,rosared01
647,Rob Brantly*,35,MIA,NL,7,0.372,136,0.5,0,0,14.3,0,79.6,16.7,33.3,0,50,0,0,50,50,0,0.00%,0.25,0,,0,/2,,brantro01
648,Tsung-Che Cheng*,23,PIT,NL,7,0.057,-35,0,0,0,42.9,0,93.2,50,25,50,25,1,0,25,75,-0.2,-0.10%,-1.69,,0,,/64,,chengts01
649,Dom Nuñez*,30,CLE,AL,7,0.226,34,0.667,0,0,57.1,0,63.2,0,0,66.7,0,,33.3,33.3,33.3,-0.1,-0.10%,-0.28,100,,0,/2,,nunezdo01
650,Steward Berroa#,26,MIL,NL,6,0.308,64,0,0,0,33.3,16.7,91.3,0,0,33.3,66.7,0.5,33.3,66.7,0,0,0.00%,-0.39,0,100,0,/8,,berrost01
651,Tyler Callihan*,25,CIN,NL,6,0.15,-27,0.2,0,0,16.7,0,89.8,60,20,60,20,1.5,60,20,20,0,0.00%,-0.48,0,,0,/74,,callity01
652,Billy Cook,26,PIT,NL,6,0.3,86,0.4,0,0,16.7,0,81.6,40,0,40,40,0.67,0,60,40,0,0.00%,-0.6,33.3,,0,/9H38,,cookbi01
653,César Prieto*,26,STL,NL,6,0.134,-27,1,0,0,83.3,0,,,0,100,0,,100,0,0,-0.2,0.00%,-1.08,0,,,/4HD,,prietce01
654,Jordyn Adams,25,BAL,AL,5,0,-125,0,0,0,40,0,94.3,66.7,33.3,33.3,33.3,0.5,33.3,33.3,33.3,-0.1,0.00%,-1.12,,,,/89H,,adamsjo03
655,Sergio Alcántara#,28,SFG,NL,4,0,-117,0,0,0,50,0,84.2,0,0,50,50,1,0,50,50,0,0.00%,-1.26,,,,/56,,alcanse01
656,Kenedy Corona,25,HOU,AL,4,0.343,118,0,0,0,25,50,92.4,0,0,100,0,,0,100,0,0.2,0.20%,0.65,0,,0,/8H,,coronke01
657,Aramis Garcia,32,ARI,NL,4,0,-126,0,0,0,75,0,91.3,0,100,0,0,0,0,100,0,-0.1,0.00%,-0.99,,,,/2,,garciar01
658,Brewer Hicklen,29,DET,AL,4,0.653,302,1,0,0,25,25,88.9,50,50,50,0,1,0,100,0,0.1,0.10%,1.27,66.7,100,100,/8,,hicklbr01
659,Trey Lipscomb,25,WSN,NL,4,0.426,179,0.667,0,0,25,0,90.8,33.3,0,100,0,,0,66.7,33.3,0,0.00%,0.03,33.3,,,/356H,,lipsctr01
660,Drew Romo#,23,COL,NL,3,0,-134,,0,0,100,0,,,,,,,,,,0,0.00%,-0.72,,,,/H2D,,romodr01
661,CJ Stubbs,28,WSN,NL,3,0,-120,0,0,0,0,0,84.6,33.3,0,33.3,33.3,0.5,33.3,33.3,33.3,0,0.00%,-0.49,,,,/2,,stubbcj01
662,David Bañuelos,28,BAL,AL,2,0.358,135,,0,0,50,0,,,,,,,,,,0,0.00%,0.22,0,,,/DH,,banueda01
663,Justin Dean,28,LAD,NL,2,0.122,-126,0,0,0,50,0,80.4,0,0,100,0,,0,100,0,0,0.00%,-0.24,,100,,8/H,,deanju01
664,Greg Jones#,27,CHW,AL,2,0.122,-122,,0,0,100,0,,,,,,,,,,0,0.00%,-0.03,,100,,/H9,,jonesgr02
665,Chuckie Robinson,30,LAD,NL,2,0,-333,0,0,0,0,0,34.5,0,0,0,0,,50,50,0,-0.1,0.00%,-0.78,,,0,/2,,robinch04
666,Trevor Rogers*,27,BAL,AL,2,0,-122,,0,0,100,0,,,,,,,,,,0,0.00%,-0.31,,,,1,CYA-9,rogertr01
667,Tyler Alexander,30,CHW,AL,1,0,-136,0,0,0,0,0,93.6,0,0,100,0,,0,0,100,-0.1,0.00%,-0.41,,,,1,,alexaty01
668,Jack Leiter,25,TEX,AL,1,0,-127,,0,0,100,0,,,,,,,,,,0,0.00%,-0.34,,,,1/H,ROY-7,leiteja01
669,Ryne Nelson,27,ARI,NL,1,0.901,500,1,0,0,0,0,89.8,0,0,100,0,,0,100,0,0,0.00%,-0.09,100,,100,1/H,,nelsory01
670,Shinnosuke Ogasawara*,27,WSN,NL,1,0,-117,,0,0,100,0,,,,,,,,,,0,0.00%,-0.29,,,,1,,ogasash01
671,Colin Rea,34,CHC,NL,1,0,-108,,0,0,100,0,,,,,,,,,,0,0.00%,-0.57,,,,1,,reaco01
672,Garrett Stubbs*,32,PHI,NL,1,0,-125,0,0,0,0,0,67.5,0,0,100,0,,100,0,0,0,0.00%,-0.17,,,66.7,/DH2,,stubbga01
673,Terrin Vavra*,28,BAL,AL,1,0,-136,0,0,0,0,0,100.6,100,100,0,0,0,0,100,0,-0.1,0.00%,-0.57,,,,/4H,,vavrate01
